Election_ID,State,Constituency_Code,Constituency_Name,Round,Last_Updated_Time,Candidate_Name,Party,Gender,Age,Education,Criminal_Cases,Assets_Cr,Liabilities_Cr,Campaign_Spending_Cr,Social_Media_Followers,Speech_Sentiment,Popularity_Score,Historical_Win_Rate,Registered_Voters,EVM_Votes,Postal_Votes,Total_Votes,Vote_Percentage,Vote_Surge_Score,Constituency_Volatility,Independent_Candidate_Count,Voter_Turnout,Urban_Voter_Ratio,Rural_Voter_Ratio,Postal_Vote_Ratio,Fraud_Risk_Score,Anomaly_Score,Strategic_Manipulation_Score,Bot_Activity_Flag,Fake_News_Score,Cyber_Attack_Risk,Booth_Capture_Risk,Deepfake_Propagation_Score,Suspicious_Timing_Index,Vote_Injection_Risk,Attack_Type,Defense_Strategy,Adversarial_Pressure,Strategic_Polarization_Index,Influence_Network_Strength,Vote_Change_Per_Round,Late_Round_Surge,Time_Between_Updates_min,Sequential_Risk_Score,EVM_Device_ID,Server_Delay_ms,Network_Failure_Count,Power_Outage_Risk,Noise_Float_1,Noise_Float_2,Noise_Category,Correlated_Noise_Score,Fraud_Proxy_Duplicate,Election_Result,Fraud_Label,Risk_Category
2392bb07-8cb2-495b-8b92-09b8e65a6fa2,Andhra Pradesh,C0163,Deoghar,1,2024-04-20T09:01:26.909585+05:53,Ishaan Sehgal,NCP,Male,47,10th Pass,3,,3.41,2.44,3291,0.3041,0.4467,0.2584,75039,53290,6695,59985,79.94,0.1381,0.0616,2,0.7994,0.4,0.6,0.1116,0.25,0.1646,0.268,False,0.165,0.3676,0.3247,0.094,0.1448,0.2358,Cyber Intrusion,Multi-layer Encryption,0.7322,0.4869,0.1819,0.0177,0.0,17.1,0.1184,EVM-UZ612ZMK,296.8,1,0.2327,3.1,57.093,C,0.0,0.1471,Lost,0,Medium
323d9014-78e3-4f78-8d95-42b47fa3ce3a,Chhattisgarh,C0255,Rewa,4,2024-05-14T12:40:59.174289+05:53,Damini Kota,Independent,Male,52,Post-Graduate,3,2.96,0.31,0.7,872,,0.574,0.2895,94632,53282,9792,63074,66.65,,0.376,4,0.6665,0.4328,0.5672,0.1553,0.3302,0.2313,0.2883,False,0.2092,0.3872,0.4045,0.1433,0.1836,0.1864,Cyber Intrusion,Network Firewall,0.9819,0.6576,0.3559,0.0026,0.0,36.1,0.2049,EVM-PS102XSV,145.8,1,0.1374,32.746,24.882,C,0.4584,0.3542,Lost,1,Medium
325033a9-388a-4809-b679-f3edb320c0df,Uttar Pradesh,C0364,Kochi,7,2024-06-01T08:09:10.767131+05:53,Zashil Khare,CPM,Male,48,Graduate,0,3.38,1.31,1.19,8611,0.3455,0.5997,0.7039,491081,384201,33520,417721,85.06,0.1879,0.0017,3,0.8506,0.6504,0.3496,0.0802,0.3139,0.2309,0.2786,False,0.2919,0.3262,0.3932,0.137,0.5016,0.2333,Cyber Intrusion,Network Firewall,1.0,0.6108,,-0.0017,0.0606,55.5,0.2438,EVM-OC249YCY,196.2,1,0.2013,5.984,32.411,B,0.4162,0.2019,Lost,0,Medium
2fc3e0f5-efc8-48af-9ec2-870822c0b954,West Bengal,C0138,Bilaspur,7,2024-06-02T02:50:39.514933+05:53,Theodore Aurora,AAP,Male,53,Below 10th,1,0.75,0.06,,5673,0.2174,0.4877,0.2916,183544,107174,3030,110204,60.04,0.1251,0.4191,7,0.6004,0.2895,0.7105,0.0275,0.3249,0.332,0.2711,False,0.3246,0.4212,0.4914,0.1736,0.5798,0.153,Cyber Intrusion,Multi-layer Encryption,1.0,0.6996,0.4732,0.0134,0.0179,40.0,0.3328,EVM-VA221VUF,406.1,0,0.1936,40.981,46.172,A,0.2851,0.3451,Lost,0,Medium
1ebb0f53-7fee-4098-8eac-6a5aafd73352,Jharkhand,C0337,Mahbubnagar,2,2024-04-27T07:35:01.913594+05:53,Darika Halder,BSP,Male,35,Graduate,0,7.17,1.49,,51266,0.5884,0.6577,0.4204,114106,68971,5959,74930,65.67,0.0254,0.1789,3,0.6567,0.3945,0.6055,0.0795,0.3889,0.3426,0.3211,True,,0.346,0.3837,0.6328,0.1161,0.1584,Cyber Intrusion,Multi-layer Encryption,0.7927,0.5964,0.4509,0.0295,0.0,23.8,0.2406,EVM-YW676GGO,314.3,0,0.0869,73.612,67.01,D,0.338,0.1578,Lost,1,Medium
1213929f-431a-4bb5-8c2c-0274378f0ec9,West Bengal,C0030,Indore,2,2024-04-26T23:30:17.108920+05:53,Saumya Ranganathan,CPM,Male,76,Post-Graduate,0,0.65,0.15,0.25,2301,0.6643,0.6098,0.4715,221847,123095,9814,132909,59.91,0.1127,0.0226,5,0.5991,0.5438,0.4562,0.0738,0.2725,0.1875,0.3204,False,0.3046,0.5488,0.6019,0.1835,0.2734,0.1613,Cyber Intrusion,Multi-layer Encryption,0.9284,0.627,0.3125,-0.0129,0.0,75.4,0.1647,EVM-GJ171XFL,359.8,1,0.2169,70.058,18.315,D,0.5754,0.3024,Lost,0,Medium
3381d25a-cbfc-4f39-a5b2-0a88e2956af8,Kerala,C0026,Kadapa,1,2024-04-19T18:33:25.604046+05:53,Harshil Sinha,SAD,Female,49,Post-Graduate,0,9.45,3.72,1.99,15428,0.469,0.5391,0.4201,93679,46225,2115,48340,51.6,0.1616,0.204,8,0.516,0.6182,0.3818,0.0438,0.1298,0.142,0.1145,False,0.18,0.3104,0.1775,0.0939,0.1765,0.082,Cyber Intrusion,AI Monitoring,0.7041,0.5287,0.2252,0.0153,0.0,27.9,0.1085,EVM-CQ087WSZ,137.4,2,0.0545,67.486,46.462,B,0.0,0.1306,Won,0,Medium
4d5ad9d7-c360-4183-9233-1823ed6a7da3,West Bengal,C0384,Bhimavaram,6,2024-05-26T17:54:37.022166+05:53,Wazir Sangha,BJP,Male,41,Graduate,8,2.47,0.51,0.58,10852,0.5412,0.4443,0.6722,87179,54555,2338,56893,65.26,0.0416,0.2592,1,0.6526,0.4281,0.5719,0.0411,0.3951,0.4024,0.3711,True,0.4239,0.3137,0.4089,0.5555,0.4847,0.1849,Cyber Intrusion,Voter Education Drive,1.0,0.6274,0.3424,-0.0192,0.0327,106.6,0.3719,EVM-YB215HRJ,279.4,1,0.2095,18.881,49.534,E,0.8393,0.4341,Lost,0,Medium
2f939afb-7b84-4843-9927-77e7632e9aef,Jharkhand,C0325,Kochi,7,2024-06-01T13:44:27.554156+05:53,Neelima Goyal,TRS,Male,44,Post-Graduate,4,19.06,5.63,3.22,19398,0.4004,0.3679,0.1767,109084,50909,9241,60150,55.14,0.1321,0.305,6,0.5514,0.5329,0.4671,0.1536,0.3349,0.3122,0.3636,False,0.3437,0.5458,0.4663,0.2105,0.5654,0.2916,Cyber Intrusion,Network Firewall,1.0,0.6558,0.3989,0.006,0.0394,50.4,0.2837,EVM-XS483YSG,376.8,2,0.2186,89.807,69.617,E,0.5481,0.2748,Lost,1,Medium
2b58ee45-44c6-46ef-84b4-99c2aca79a83,Uttar Pradesh,C0437,Ozhukarai,4,2024-05-13T10:41:19.833521+05:53,Sachi Kant,SAD,Female,65,10th Pass,0,3.2,0.82,0.76,17502,0.0751,0.4445,0.3229,115595,82454,10992,93446,80.84,0.1587,0.3567,5,0.8084,0.5645,0.4355,0.1176,0.3505,0.2546,0.3177,False,0.235,0.4233,0.6737,0.171,0.1818,0.246,Cyber Intrusion,Multi-layer Encryption,0.8229,0.5598,0.1296,0.0279,0.0,140.0,0.2095,EVM-MB382VZF,179.1,3,0.2649,43.768,34.482,B,0.0,0.2727,Lost,0,Medium
bf53897b-8d85-4eee-a0b0-8cc6fc868c23,West Bengal,C0245,Aurangabad,2,2024-04-26T01:30:11.809337+05:53,Yashica Magar,TMC,Male,54,12th Pass,0,5.28,2.5,1.58,11645,0.5045,0.6034,0.372,44196,23126,277,23403,52.95,0.1526,0.2414,11,0.5295,0.414,0.586,0.0119,0.4203,0.3727,0.3712,True,0.4625,0.2963,0.5049,0.6601,0.223,0.1645,Cyber Intrusion,Network Firewall,0.7922,0.5877,,0.0409,0.0,80.2,0.2651,EVM-BY647KJC,118.8,3,0.1176,33.157,50.733,A,0.5612,0.4296,Won,0,Medium
0c4848ed-4921-4f38-845e-6860a32f02e3,Punjab,C0114,Thane,6,2024-05-25T23:23:33.896337+05:53,Madhavi Taneja,INC,Male,49,Post-Graduate,0,3.36,1.69,0.3,27170,0.23,0.5086,0.0678,132252,59953,24416,84369,63.79,0.0458,0.244,3,0.6379,0.5267,0.4733,0.2894,0.3939,0.3996,0.4523,True,0.4278,0.2969,0.3421,0.5847,0.467,0.354,Cyber Intrusion,Network Firewall,1.0,0.6789,0.3044,0.0387,0.168,50.3,0.4498,EVM-XQ846QTG,329.2,2,0.0542,90.966,55.418,C,0.8967,0.2445,Won,0,Medium
4f3d7678-76b2-4ef6-bb6c-314b8c118055,Bihar,C0181,Mira-Bhayandar,3,2024-05-07T04:29:10.465222+05:53,Ekbal Rao,Independent,Male,37,10th Pass,0,3.59,1.19,0.88,60909,0.7734,0.6673,0.7267,174422,121965,16012,137977,79.11,0.143,0.0769,4,0.7911,0.4134,0.5866,0.1161,0.3015,0.184,0.2642,False,0.3414,0.3578,0.3747,0.1641,0.1454,0.2125,Cyber Intrusion,AI Monitoring,0.8737,0.5702,0.5231,0.0079,0.0,22.9,0.1375,EVM-CH908HRO,172.1,4,0.0684,15.393,74.381,B,0.0,0.1983,Won,1,Low
9a4329f4-04b5-4ca9-b0e3-a4666f6c055a,Gujarat,C0433,Panvel,3,2024-05-08T01:55:13.597011+05:53,Yashoda Balasubramanian,DMK,Male,38,Post-Graduate,5,4.12,1.87,1.42,3973,0.7498,0.6745,0.7864,210098,84720,9348,94068,44.77,0.231,0.4636,3,0.4477,0.2281,0.7719,0.0994,0.266,0.2145,0.1963,False,0.1409,0.2431,0.4252,0.1185,0.1614,0.1573,Cyber Intrusion,Voter Education Drive,0.8952,0.6232,0.1469,0.0731,0.0,32.9,0.1597,EVM-CT959YGW,145.1,0,0.2486,65.73,40.917,A,0.0,0.3234,Lost,0,Medium
1fb01f1b-e95a-4119-80bc-00edafbc5cb4,Bihar,C0169,Bettiah,1,2024-04-20T05:09:34.792039+05:53,Tanish Swaminathan,CPM,Male,39,Doctorate,2,3.9,0.35,0.59,11878,0.7477,0.663,0.223,302478,232417,13572,245989,81.32,0.1434,0.1715,1,0.8132,0.3602,0.6398,0.0552,0.3561,0.333,0.3543,True,0.5936,0.4443,0.4441,0.6542,0.1775,0.2358,Cyber Intrusion,Biometric Auth,0.716,0.5418,0.2945,-0.0251,0.0,21.8,0.1568,EVM-GJ214ETM,220.2,0,0.0826,84.718,28.264,D,0.2339,0.4044,Won,1,Medium
991adba8-24ff-4ad1-9253-eea3b3e8248c,Chhattisgarh,C0402,Dehradun,2,2024-04-27T10:32:17.537379+05:53,Gautam Dugar,TRS,Male,46,12th Pass,0,1.78,0.76,0.15,5385,0.0901,0.5696,0.3599,176523,112279,5023,117302,66.45,0.0234,0.2185,5,0.6645,0.5384,0.4616,0.0428,0.2543,0.1583,0.2357,False,0.2678,0.2341,0.5284,0.0943,0.085,0.1547,Cyber Intrusion,Multi-layer Encryption,0.7084,0.4909,0.0956,0.0119,0.0,24.6,0.1142,EVM-HR257IYO,131.6,1,0.4724,17.746,74.898,C,0.3815,0.2895,Won,0,Low
06ccb56d-c209-4229-9302-03166e9da9f5,Madhya Pradesh,C0071,Muzaffarpur,4,2024-05-14T04:42:42.877388+05:53,Janya Nagarajan,AAP,Male,46,Post-Graduate,4,14.91,7.39,1.16,169298,0.4423,0.5527,0.2963,111720,61806,2502,64308,57.56,0.1202,0.0867,5,0.5756,0.2369,0.7631,0.0389,0.2354,0.1542,0.1939,False,0.1747,0.2686,0.5378,0.1164,0.1501,0.2093,Cyber Intrusion,AI Monitoring,0.8675,0.5585,0.4581,-0.0433,0.0,61.9,0.1316,EVM-NZ884QCV,240.9,2,0.3143,53.637,45.834,A,0.0792,0.2347,Won,0,Low
ef8368f4-0972-495a-aac8-3edb425d4c12,Karnataka,C0463,Navi Mumbai,4,2024-05-13T19:22:46.283398+05:53,Maya Badal,Independent,Male,73,Graduate,1,1.44,0.53,0.16,31521,0.5713,0.578,0.6609,169161,92921,36426,129347,76.46,0.1083,0.0291,3,0.7646,0.2935,0.7065,0.2816,0.383,0.3333,0.4527,True,0.5388,0.5048,0.2418,0.6464,0.2424,0.3304,Cyber Intrusion,Voter Education Drive,0.9141,0.64,0.1734,0.0095,0.0,35.5,0.3072,EVM-YP002GUY,227.0,6,0.0821,31.953,42.859,C,0.0944,0.2869,Won,0,High
f44e7460-d21f-416d-bfc6-3734caaa4640,Uttar Pradesh,C0088,Buxar,6,2024-05-26T08:15:31.388255+05:53,Reyansh Saini,CPM,Male,63,Post-Graduate,0,0.51,0.08,0.15,72191,0.3201,0.4773,0.4014,279204,196998,11212,208210,74.57,0.0799,0.015,4,0.7457,0.433,0.567,0.0539,0.5118,0.4731,0.5659,True,0.661,0.754,0.5091,0.7545,0.6067,0.1908,Cyber Intrusion,Network Firewall,1.0,0.6981,0.3862,0.0102,0.0276,43.9,0.491,EVM-RC865ALL,365.3,3,0.1955,10.789,45.818,E,0.4309,0.2969,Lost,1,High
cbb39dab-02b7-412e-85ee-e6cd81b526f9,Uttar Pradesh,C0458,Coimbatore,5,2024-05-20T21:29:28.636101+05:53,Damini Vyas,RJD,Male,56,Post-Graduate,1,1.96,0.54,0.4,33863,0.4326,0.5615,0.512,311170,246834,9861,256695,82.49,0.1677,0.3948,4,0.8249,0.3681,0.6319,0.0384,0.3234,0.3476,0.3867,False,0.359,0.6507,0.7362,0.2208,0.632,0.1899,Cyber Intrusion,Network Firewall,1.0,0.6872,0.3149,0.0377,0.0661,25.5,0.3026,EVM-IN859OIZ,363.0,2,0.2009,95.23,54.095,A,0.3609,0.3774,Lost,0,Medium
dce53115-942e-4de8-8fa3-dd916b02a734,Bihar,C0158,Dharmavaram,4,2024-05-14T12:21:03.918255+05:53,Abha Nath,AAP,Male,42,12th Pass,0,24.93,10.02,7.7,12238,0.6973,0.7149,0.579,96055,62056,7927,69983,72.86,0.0872,0.0564,4,0.7286,0.6161,0.3839,0.1133,0.3303,0.1779,0.2869,False,0.3021,0.3493,0.5563,0.1605,0.1265,0.2244,Cyber Intrusion,Multi-layer Encryption,0.932,0.5851,0.3424,-0.0072,0.0,75.3,0.1587,EVM-VV975AZI,163.7,3,0.1443,62.623,57.265,B,0.3273,0.1587,Won,1,Medium
b2aa3f06-8254-461f-ae98-bddc9f8e9e7d,Rajasthan,C0488,Sultan Pur Majra,3,2024-05-08T21:04:40.464731+05:53,Riya Borah,AAP,Male,37,Post-Graduate,3,1.81,0.42,0.33,13383,0.7511,0.6333,0.2134,167535,128784,2688,131472,78.47,0.1241,0.4087,4,0.7847,0.3242,0.6758,0.0204,0.3459,0.3379,0.3163,True,0.4066,0.2598,0.4284,0.5485,0.1224,0.1514,Cyber Intrusion,AI Monitoring,0.815,0.5599,0.5277,-0.0536,0.0,35.9,0.2587,EVM-VO256WOC,261.2,2,0.099,32.83,48.304,A,0.2526,0.3617,Lost,0,Medium
dfda75f3-9b54-4d64-bf5a-a64c4467dab8,Uttar Pradesh,C0061,Jabalpur,4,2024-05-13T14:48:36.196395+05:53,Sneha Devi,JDU,Male,52,Graduate,6,0.19,,0.03,8536,0.1649,0.3835,0.1943,107820,70603,14153,84756,78.61,0.1535,0.3525,10,0.7861,0.396,0.604,0.167,0.383,0.4087,0.4836,True,0.5955,0.6218,0.4998,0.7484,0.2484,0.3234,Cyber Intrusion,Voter Education Drive,1.0,0.6992,0.732,0.016,0.0,87.6,0.3072,EVM-NB111NPE,347.5,2,0.3361,12.121,55.628,D,0.9018,0.4512,Lost,0,Medium
64aec04a-871a-4dbd-aeef-1423bca17f9f,Rajasthan,C0514,Faridabad,5,2024-05-21T16:31:43.699336+05:53,Yuvraj Kunda,BJP,Male,43,Graduate,2,24.45,5.59,4.83,4622,0.5153,0.5587,0.5363,58128,45562,4308,49870,85.79,0.1931,0.1781,3,0.8579,0.4736,0.5264,0.0864,0.4226,0.4719,0.4788,True,0.5444,0.6181,0.4677,0.7145,0.6354,0.1726,Cyber Intrusion,AI Monitoring,1.0,0.7132,0.2024,0.0253,0.09,20.3,0.4341,EVM-CI188ANM,339.2,5,0.2813,27.541,78.37,A,0.4722,0.3111,Won,1,Medium
27a012ec-0614-4dd5-aafa-7925cc9b076e,Uttar Pradesh,C0320,Bhubaneswar,5,2024-05-20T05:37:32.272955+05:53,Lekha Nagy,INC,Male,66,Post-Graduate,0,22.38,4.9,5.85,404019,0.26,0.5981,0.2887,127703,81981,15689,97670,76.48,0.0954,0.1264,4,0.7648,0.7249,0.2751,0.1606,0.4913,0.4963,0.5849,True,,0.8008,0.4347,0.7438,0.6488,0.2518,Cyber Intrusion,Voter Education Drive,1.0,0.7987,0.4849,-0.0066,0.0457,19.3,0.4774,EVM-HR348FZW,441.7,4,0.192,96.825,30.702,E,0.5299,0.4442,Won,1,High
0856c807-b5ba-49d2-9ad7-73f5a3d893e5,Kerala,C0473,Guntakal,1,2024-04-20T16:58:09.961838+05:53,Bhavya Pant,TMC,Female,55,Graduate,5,1.26,0.22,0.33,20675,0.5511,0.537,0.2935,180839,104277,10717,114994,63.59,0.0411,0.0426,4,0.6359,0.4011,0.5989,0.0932,0.1972,0.0973,0.1107,False,0.0897,0.1568,0.3509,0.0122,0.0616,0.0503,Cyber Intrusion,AI Monitoring,0.6589,0.4351,0.0779,-0.0248,0.0,71.8,0.0472,EVM-WC764YCI,131.0,3,0.1174,19.03,57.598,B,0.3943,0.0854,Lost,1,Medium
eaef455c-e3bc-4eff-8136-d0688695ab87,Bihar,C0262,Orai,2,2024-04-27T16:27:11.821713+05:53,Rajata Mukhopadhyay,BJP,Male,45,Post-Graduate,1,,0.46,0.14,194497,0.4675,0.5841,0.5701,309609,199193,7361,206554,66.71,0.0293,0.4899,4,0.6671,0.7104,0.2896,0.0356,0.3211,0.2677,0.3037,False,0.2629,0.5846,0.6008,0.1989,0.2135,0.1532,Cyber Intrusion,Multi-layer Encryption,0.9129,0.6259,0.3517,0.0376,0.0,112.2,0.1629,EVM-MG245YLS,305.8,7,0.2287,87.585,66.519,E,0.1285,0.1912,Lost,0,Medium
7ea17ae9-4511-4a63-99e8-2cc77a88a6e7,Maharashtra,C0107,Chapra,5,2024-05-20T12:38:28.799493+05:53,Dhruv Atwal,Independent,Male,51,Post-Graduate,2,2.1,0.16,0.16,16748,,0.6496,0.4901,82288,40185,1282,41467,50.39,0.2079,0.3697,4,0.5039,0.2029,0.7971,0.0309,0.2294,0.2855,0.252,False,0.2592,0.3587,0.3339,,0.5246,0.1662,Cyber Intrusion,Multi-layer Encryption,0.9741,0.664,0.229,-0.0093,0.0506,49.9,0.3136,EVM-JC421KHU,248.4,5,0.2215,89.683,47.806,E,0.0711,0.0296,Lost,1,Medium
0d7469cf-8eb5-4f40-b6eb-cb056d9446a0,West Bengal,C0301,Junagadh,3,2024-05-07T21:56:42.346149+05:53,Baghyawati Sanghvi,TMC,Female,63,Graduate,0,6.77,1.81,0.53,9637,0.4767,0.6838,0.468,132073,70202,838,71040,53.79,0.1505,0.1208,3,0.5379,0.4044,0.5956,0.0118,0.4544,0.3954,0.424,True,0.572,0.6168,0.3895,0.6863,0.2861,0.1655,Cyber Intrusion,,0.9393,0.6193,0.5559,0.0459,0.0,61.5,0.3118,EVM-HU048VFD,239.0,3,0.1229,20.398,63.045,C,0.2831,0.4889,Won,1,Medium
5c15924d-ed09-45fc-98d8-60310af5abfb,Maharashtra,C0261,Latur,7,2024-06-01T11:06:32.228358+05:53,Joshua Bhatia,AAP,Male,38,Post-Graduate,8,2.66,1.33,0.34,5186,0.2498,0.3362,0.4418,291008,138972,30635,169607,58.28,0.0938,0.2674,7,0.5828,0.5559,0.4441,0.1806,0.261,0.2289,0.1732,False,0.1984,0.1819,0.374,0.0739,0.4583,0.2078,Cyber Intrusion,CCTV Deployment,1.0,0.662,0.3511,0.0234,0.2022,69.6,0.2843,EVM-RO840QIG,142.5,0,0.5871,93.174,76.952,C,0.1272,0.2456,Lost,0,Medium
0164f940-4ad9-494d-a056-926b9ffd6a8f,Tamil Nadu,C0220,Sonipat,3,2024-05-07T18:01:26.385130+05:53,Yochana Ghose,SP,Female,43,Graduate,2,7.68,3.05,2.79,1657,0.5978,0.5995,0.7192,97546,78653,6895,85548,87.7,0.2082,0.3552,4,0.877,0.3642,0.6358,0.0806,0.1772,0.1816,0.2315,False,0.1472,0.3076,0.3156,0.1429,0.1794,0.1427,Cyber Intrusion,AI Monitoring,0.8867,0.5295,0.2155,-0.0486,0.0,24.8,0.1487,EVM-AB908AUD,205.8,1,0.2392,7.058,51.581,B,0.0,0.083,Lost,1,Medium
d44b04d1-6dee-4bf3-9dc6-b8e7c0a5cccd,Assam,C0224,Kumbakonam,3,2024-05-07T05:37:30.255145+05:53,Yahvi Nadig,TRS,Male,55,Graduate,0,2.28,0.62,0.41,53349,0.3293,0.5221,0.4721,99813,55995,576,56571,56.68,0.135,0.0314,7,0.5668,0.703,0.297,0.0102,0.2577,0.1762,0.299,False,0.2523,0.5508,0.4012,0.1702,0.2396,0.1768,Cyber Intrusion,AI Monitoring,0.9435,0.6275,0.0545,-0.0113,0.0,5.0,0.1098,EVM-RP177RCU,262.9,4,0.3134,50.742,71.313,B,0.0,0.2646,Won,0,Medium
098ec8e8-d257-4dab-b5be-d5d67eb9d0c8,Maharashtra,C0421,Tirupati,6,2024-05-26T07:58:31.571179+05:53,William Agarwal,Independent,Male,55,Doctorate,0,2.52,0.53,0.65,79938,0.7071,0.6421,0.5126,112716,65568,2209,67777,60.13,0.0803,0.0055,7,0.6013,0.6192,0.3808,0.0326,0.2742,0.2803,0.2718,False,0.2873,0.6498,0.3364,0.2394,0.5949,0.0995,Cyber Intrusion,AI Monitoring,1.0,0.6341,0.3835,-0.0427,0.0619,136.7,0.2773,EVM-NR057EUE,383.9,1,0.3131,57.169,56.407,E,0.0,0.1202,Won,0,Medium
e3167344-802f-4376-b29a-e6c1081a7821,Karnataka,C0106,Mysore,7,2024-06-01T19:12:42.891268+05:53,Amol Nagi,Independent,Male,42,Post-Graduate,0,1.29,0.31,0.42,76787,0.7083,0.7512,0.5411,294104,198452,9366,207818,70.66,0.0384,0.1932,8,0.7066,0.6759,0.3241,0.0451,0.2259,0.2547,0.2482,False,0.266,0.4596,0.2341,0.2148,0.5167,0.0864,Cyber Intrusion,AI Monitoring,1.0,0.6282,,0.0138,0.0777,71.8,0.2641,EVM-NT545KBJ,288.6,4,0.1533,83.879,73.148,C,0.3233,0.1912,Won,0,Medium
ebaad530-717d-4775-9b27-f855be345194,West Bengal,C0450,Bharatpur,2,2024-04-26T03:48:18.058238+05:53,Widisha Prabhu,JDU,Female,45,Post-Graduate,6,0.67,0.06,0.25,10262,0.4946,0.5643,0.4341,195492,88485,19065,107550,55.02,0.1255,0.0725,4,0.5502,0.5555,0.4445,0.1773,0.4113,0.3524,0.4424,True,0.626,0.4938,0.4092,0.6641,0.2537,0.2489,Cyber Intrusion,AI Monitoring,0.9129,0.6668,0.3166,0.0765,0.0,14.1,0.2066,EVM-IF651POH,493.2,2,0.1307,2.758,52.72,E,0.1748,0.3087,Won,1,Medium
922a40bf-0f31-4573-aca1-7305609133a3,Uttar Pradesh,C0009,Ballia,1,2024-04-20T19:26:19.177880+05:53,Janaki Virk,BJP,Male,44,Graduate,0,1.81,0.96,0.28,52946,0.7785,0.6653,0.5651,103497,70050,6886,76936,74.34,0.0734,0.1714,3,0.7434,0.6502,0.3498,0.0895,0.4114,0.349,0.4017,True,0.5875,0.4311,0.4351,0.6528,0.1625,0.1846,Cyber Intrusion,Multi-layer Encryption,0.8392,0.6579,0.2545,-0.0394,0.0,,0.1638,EVM-BI137IXJ,244.7,3,0.6349,24.256,77.83,C,0.3111,0.3014,Won,0,Medium
019760f5-591a-4d7e-b42c-1218f8d73ee4,Madhya Pradesh,C0143,Etawah,3,2024-05-08T19:19:45.280294+05:53,Netra Badami,BJP,Male,60,Graduate,0,11.71,2.66,3.87,16697,0.5457,0.5328,0.5944,215770,123962,7153,131115,60.77,0.0818,0.2874,2,0.6077,0.5624,0.4376,0.0546,0.3677,0.393,0.4074,True,0.6108,0.6583,0.3869,0.6795,0.2766,0.1463,Cyber Intrusion,Multi-layer Encryption,1.0,0.689,0.421,,0.0,68.6,0.3024,EVM-WO222SJM,324.4,2,0.2671,,65.481,A,0.1621,0.3583,Lost,1,Medium
c4c12a7d-9c27-48b6-82e6-f76a02569b9d,Maharashtra,C0228,Kakinada,2,2024-04-26T21:08:36.010705+05:53,Jonathan Bath,CPM,Male,56,12th Pass,5,4.53,0.97,0.97,2187,0.5928,0.4566,0.5942,158794,87116,7698,94814,59.71,0.079,0.5947,1,0.5971,0.5305,0.4695,0.0812,0.3355,0.4059,0.3441,True,0.5208,0.495,0.4602,0.6594,0.23,0.0981,Cyber Intrusion,,0.9053,0.6706,0.184,-0.0472,0.0,54.7,0.2592,EVM-QP393WFX,497.0,3,0.5632,85.713,44.755,A,0.2712,0.2561,Won,0,Medium
09a78a2e-a831-4dbc-991f-56660b3aa7f0,Maharashtra,C0480,Shivpuri,1,2024-04-19T16:54:59.797382+05:53,Mugdha Batta,Independent,Male,44,Graduate,4,0.33,0.12,0.06,7693,0.2527,0.394,0.636,171389,101583,4014,105597,61.61,0.0698,0.0079,8,0.6161,0.3169,0.6831,0.038,0.3201,0.2675,0.3291,True,0.4723,0.2245,0.2474,0.5744,0.0933,0.106,Cyber Intrusion,Real-time Audit,0.7461,0.5396,0.1661,0.0137,0.0,53.1,0.1665,EVM-RL216ENP,83.8,1,0.0849,73.246,67.791,E,0.363,0.2944,Won,0,Medium
d3fdc628-8814-4969-96a0-e32181d37662,Maharashtra,C0417,Kamarhati,3,2024-05-08T18:06:51.637367+05:53,Bhavna Joshi,JDU,Male,55,12th Pass,0,1.11,0.56,0.1,8446,0.1802,0.5,0.5526,214339,111678,5558,117236,54.7,0.1756,0.1796,9,0.547,0.3207,0.6793,0.0474,0.2072,0.1939,0.2271,False,0.2352,0.4992,0.2998,0.188,0.2129,0.1385,Cyber Intrusion,CCTV Deployment,1.0,0.599,0.2069,0.0508,0.0,26.5,0.1446,EVM-ML885WBG,290.9,1,0.1343,48.658,16.564,D,0.0,0.2074,Won,0,Medium
07ab0803-d8da-4f5f-b626-6c15af3358a9,Rajasthan,C0368,Guna,2,2024-04-26T04:14:22.158446+05:53,Oliver Barman,TRS,Male,35,10th Pass,3,14.52,3.08,3.29,5032,0.5212,0.5352,0.4212,93347,69157,1578,70735,75.78,0.0954,0.0604,7,0.7578,0.7601,0.2399,0.0223,0.3271,0.265,0.3289,True,0.4395,0.2069,0.2945,0.5524,0.0939,0.1322,Cyber Intrusion,AI Monitoring,0.8906,0.6196,0.1611,0.0264,0.0,25.2,0.169,EVM-CO862FVR,194.7,3,0.2533,,41.406,A,0.6938,0.2649,Lost,0,Medium
0034b6d1-8330-49f1-95ba-a2a9532733c5,Assam,C0142,Chandrapur,7,2024-06-01T23:42:00.888459+05:53,Pranav Chana,YSRCP,Male,52,12th Pass,2,2.58,0.6,0.88,41500,0.0531,0.4495,0.3309,236147,135090,1994,137084,58.05,0.1201,0.1442,3,0.5805,0.7897,0.2103,0.0146,0.4413,0.4337,0.4246,True,0.5871,0.3561,0.4244,,0.5562,0.1562,Cyber Intrusion,Multi-layer Encryption,1.0,0.6936,0.6271,0.0302,0.1699,17.8,0.4916,EVM-WQ996MGU,453.3,3,0.1778,23.442,62.941,C,0.0785,0.4238,Lost,1,High
